id,Year,Age,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,Pos,name
279,1980,34,AL,39,67,64.0,6.0,12.0,3.0,0.0,1.0,3.0,1.0,2.0,2.0,3.0,0.188,0.224,0.281,0.505,2,Johnny Oates
279,1981,35,AL,10,28,26.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.192,0.25,0.231,0.481,2,Johnny Oates
444,1993,23,AL,31,97,92.0,8.0,25.0,2.0,0.0,3.0,15.0,0.0,0.0,4.0,26.0,0.272,0.309,0.391,0.701,D97,Sherman Obando
444,1995,25,AL,16,41,38.0,0.0,10.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,12.0,0.263,0.293,0.289,0.582,D9,Sherman Obando
444,1996,26,NL,89,202,178.0,30.0,44.0,9.0,0.0,8.0,22.0,2.0,0.0,22.0,48.0,0.247,0.332,0.433,0.764,9,Sherman Obando
444,1997,27,NL,41,54,47.0,3.0,6.0,1.0,0.0,2.0,9.0,0.0,0.0,6.0,14.0,0.128,0.241,0.277,0.517,9D7,Sherman Obando
253,1978,28,NL,10,18,17.0,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.176,0.222,0.294,0.516,3,Jim Obradovich
17,1995,23,NL,11,39,37.0,7.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,0.297,0.333,0.324,0.658,9,Alex Ochoa
17,1996,24,NL,82,304,282.0,37.0,83.0,19.0,3.0,4.0,33.0,4.0,3.0,17.0,30.0,0.294,0.336,0.426,0.761,9,Alex Ochoa
17,1997,25,NL,113,262,238.0,31.0,58.0,14.0,1.0,3.0,22.0,3.0,4.0,18.0,32.0,0.244,0.3,0.349,0.649,98D,Alex Ochoa
17,1998,26,AL,94,260,249.0,35.0,64.0,14.0,2.0,2.0,25.0,6.0,3.0,10.0,35.0,0.257,0.288,0.353,0.642,978D,Alex Ochoa
17,1999,27,NL,119,329,277.0,47.0,83.0,16.0,3.0,8.0,40.0,6.0,4.0,45.0,43.0,0.3,0.404,0.466,0.87,798D,Alex Ochoa
17,2000,28,NL,118,275,244.0,50.0,77.0,21.0,3.0,13.0,58.0,9.0,4.0,24.0,27.0,0.316,0.378,0.586,0.964,798,Alex Ochoa
17,2001,29,NL,148,593,536.0,73.0,148.0,30.0,7.0,8.0,52.0,17.0,13.0,45.0,76.0,0.276,0.334,0.403,0.737,978D,Alex Ochoa
17,2002,30,MLB,122,325,280.0,40.0,73.0,16.0,0.0,8.0,31.0,10.0,7.0,42.0,35.0,0.261,0.361,0.404,0.765,978,Alex Ochoa
290,1990,21,NL,29,63,58.0,7.0,9.0,0.0,0.0,1.0,7.0,1.0,0.0,4.0,14.0,0.155,0.21,0.207,0.417,6,Jose Offerman
290,1991,22,NL,52,140,113.0,10.0,22.0,2.0,0.0,0.0,3.0,3.0,2.0,25.0,32.0,0.195,0.345,0.212,0.558,6,Jose Offerman
290,1992,23,NL,149,598,534.0,67.0,139.0,20.0,8.0,1.0,30.0,23.0,16.0,57.0,98.0,0.26,0.331,0.333,0.664,6,Jose Offerman
290,1993,24,NL,158,696,590.0,77.0,159.0,21.0,6.0,1.0,62.0,30.0,13.0,71.0,75.0,0.269,0.346,0.331,0.676,6,Jose Offerman
290,1994,25,NL,72,289,243.0,27.0,51.0,8.0,4.0,1.0,25.0,2.0,1.0,38.0,38.0,0.21,0.314,0.288,0.603,6,Jose Offerman
290,1995,26,NL,119,511,429.0,69.0,123.0,14.0,6.0,4.0,33.0,2.0,7.0,69.0,67.0,0.287,0.389,0.375,0.765,6,Jose Offerman
290,1996,27,AL,151,645,561.0,85.0,170.0,33.0,8.0,5.0,47.0,24.0,10.0,74.0,98.0,0.303,0.384,0.417,0.801,3468,Jose Offerman
290,1997,28,AL,106,471,424.0,59.0,126.0,23.0,6.0,2.0,39.0,9.0,10.0,41.0,64.0,0.297,0.359,0.394,0.753,4D,Jose Offerman
290,1998,29,AL,158,709,607.0,102.0,191.0,28.0,13.0,7.0,66.0,45.0,12.0,89.0,96.0,0.315,0.403,0.438,0.841,4D,Jose Offerman
290,1999,30,AL,149,693,586.0,107.0,172.0,37.0,11.0,8.0,69.0,18.0,12.0,96.0,79.0,0.294,0.391,0.435,0.826,4D3,Jose Offerman
290,2000,31,AL,116,527,451.0,73.0,115.0,14.0,3.0,9.0,41.0,0.0,8.0,70.0,70.0,0.255,0.354,0.359,0.713,43D,Jose Offerman
290,2001,32,AL,128,594,524.0,76.0,140.0,23.0,3.0,9.0,49.0,5.0,2.0,61.0,97.0,0.267,0.342,0.374,0.716,43,Jose Offerman
290,2002,33,AL,101,326,284.0,48.0,66.0,12.0,1.0,5.0,31.0,9.0,6.0,37.0,38.0,0.232,0.32,0.335,0.655,3D794,Jose Offerman
290,2004,35,AL,77,202,172.0,22.0,44.0,14.0,2.0,2.0,22.0,1.0,1.0,29.0,31.0,0.256,0.363,0.395,0.759,D34,Jose Offerman
290,2005,36,NL,86,118,105.0,11.0,24.0,3.0,1.0,2.0,13.0,0.0,0.0,11.0,17.0,0.229,0.308,0.333,0.641,34,Jose Offerman
254,1991,28,AL,12,11,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.182,0.0,0.182,8D79,Jim Olander
275,1989,20,AL,6,8,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.375,0.375,0.75,3D,John Olerud
275,1990,21,AL,111,421,358.0,43.0,95.0,15.0,1.0,14.0,48.0,0.0,2.0,57.0,75.0,0.265,0.364,0.43,0.794,D3,John Olerud
275,1991,22,AL,139,541,454.0,64.0,116.0,30.0,1.0,17.0,68.0,0.0,2.0,68.0,84.0,0.256,0.353,0.438,0.791,3D,John Olerud
275,1992,23,AL,138,537,458.0,68.0,130.0,28.0,0.0,16.0,66.0,1.0,0.0,70.0,61.0,0.284,0.375,0.45,0.825,3D,John Olerud
275,1993,24,AL,158,679,551.0,109.0,200.0,54.0,2.0,24.0,107.0,0.0,2.0,114.0,65.0,0.363,0.473,0.599,1.072,3D,John Olerud
275,1994,25,AL,108,453,384.0,47.0,114.0,29.0,2.0,12.0,67.0,1.0,2.0,61.0,53.0,0.297,0.393,0.477,0.869,3D,John Olerud
275,1995,26,AL,135,581,492.0,72.0,143.0,32.0,0.0,8.0,54.0,0.0,0.0,84.0,54.0,0.291,0.398,0.404,0.802,3,John Olerud
275,1996,27,AL,125,469,398.0,59.0,109.0,25.0,0.0,18.0,61.0,1.0,0.0,60.0,37.0,0.274,0.382,0.472,0.854,3D,John Olerud
275,1997,28,NL,154,630,524.0,90.0,154.0,34.0,1.0,22.0,102.0,0.0,0.0,85.0,67.0,0.294,0.4,0.489,0.889,3,John Olerud
275,1998,29,NL,160,665,557.0,91.0,197.0,36.0,4.0,22.0,93.0,2.0,2.0,96.0,73.0,0.354,0.447,0.551,0.998,3,John Olerud
275,1999,30,NL,162,723,581.0,107.0,173.0,39.0,0.0,19.0,96.0,3.0,0.0,125.0,66.0,0.298,0.427,0.463,0.89,3,John Olerud
275,2000,31,AL,159,683,565.0,84.0,161.0,45.0,0.0,14.0,103.0,0.0,2.0,102.0,96.0,0.285,0.392,0.439,0.831,3,John Olerud
275,2001,32,AL,159,679,572.0,91.0,173.0,32.0,1.0,21.0,95.0,3.0,1.0,94.0,70.0,0.302,0.401,0.472,0.873,3,John Olerud
275,2002,33,AL,154,668,553.0,85.0,166.0,39.0,0.0,22.0,102.0,0.0,0.0,98.0,66.0,0.3,0.403,0.49,0.893,3D,John Olerud
275,2003,34,AL,152,634,539.0,64.0,145.0,35.0,0.0,10.0,83.0,0.0,1.0,84.0,67.0,0.269,0.372,0.39,0.761,3,John Olerud
275,2004,35,AL,127,500,425.0,45.0,110.0,20.0,1.0,9.0,48.0,0.0,0.0,61.0,61.0,0.259,0.359,0.374,0.733,3,John Olerud
275,2005,36,AL,87,192,173.0,18.0,50.0,7.0,0.0,7.0,37.0,0.0,0.0,16.0,20.0,0.289,0.344,0.451,0.795,3,John Olerud
412,2003,22,NL,79,250,230.0,24.0,55.0,6.0,1.0,0.0,17.0,1.0,1.0,13.0,46.0,0.239,0.28,0.274,0.554,64,Ray Olmedo
412,2004,23,NL,8,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,6,Ray Olmedo
412,2005,24,NL,54,88,77.0,10.0,17.0,4.0,1.0,1.0,4.0,4.0,0.0,6.0,22.0,0.221,0.282,0.338,0.62,46,Ray Olmedo
412,2006,25,NL,30,48,44.0,5.0,9.0,2.0,0.0,1.0,4.0,1.0,0.0,4.0,4.0,0.205,0.271,0.318,0.589,4659,Ray Olmedo
412,2007,26,AL,27,54,51.0,6.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,0.216,0.245,0.294,0.539,65,Ray Olmedo
412,2012,31,AL,20,42,41.0,8.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.244,0.244,0.293,0.537,564D,Ray Olmedo
370,2012,23,AL,16,40,33.0,2.0,5.0,1.0,0.0,0.0,5.0,1.0,1.0,5.0,13.0,0.152,0.25,0.182,0.432,359,Mike Olt
370,2014,25,NL,89,258,225.0,23.0,36.0,8.0,0.0,12.0,33.0,0.0,1.0,25.0,100.0,0.16,0.248,0.356,0.604,53D,Mike Olt
370,2015,26,MLB,30,102,94.0,7.0,18.0,0.0,0.0,4.0,5.0,0.0,1.0,7.0,35.0,0.191,0.255,0.319,0.574,53,Mike Olt
451,1973,21,NL,24,37,33.0,3.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,7.0,0.242,0.324,0.333,0.658,39,Steve Ontiveros
451,1974,22,NL,120,403,343.0,45.0,91.0,15.0,1.0,4.0,33.0,0.0,0.0,57.0,41.0,0.265,0.375,0.35,0.725,5397,Steve Ontiveros
451,1975,23,NL,108,388,325.0,21.0,94.0,16.0,0.0,3.0,31.0,2.0,0.0,55.0,44.0,0.289,0.391,0.366,0.757,5937,Steve Ontiveros
451,1976,24,NL,59,82,74.0,8.0,13.0,3.0,0.0,0.0,5.0,0.0,0.0,6.0,11.0,0.176,0.244,0.216,0.46,53789,Steve Ontiveros
451,1977,25,NL,156,636,546.0,54.0,163.0,32.0,3.0,10.0,68.0,3.0,3.0,81.0,69.0,0.299,0.39,0.423,0.813,5,Steve Ontiveros
451,1978,26,NL,82,316,276.0,34.0,67.0,14.0,4.0,1.0,22.0,0.0,2.0,34.0,33.0,0.243,0.321,0.333,0.654,53,Steve Ontiveros
451,1979,27,NL,152,590,519.0,58.0,148.0,28.0,2.0,4.0,57.0,0.0,1.0,58.0,68.0,0.285,0.362,0.37,0.732,53,Steve Ontiveros
451,1980,28,NL,31,91,77.0,7.0,16.0,3.0,0.0,1.0,3.0,0.0,0.0,14.0,17.0,0.208,0.33,0.286,0.615,5,Steve Ontiveros
331,1997,21,NL,12,23,22.0,3.0,6.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,0.273,0.304,0.318,0.623,6,Luis Ordaz
331,1998,22,NL,57,169,153.0,9.0,31.0,5.0,0.0,0.0,8.0,2.0,0.0,12.0,18.0,0.203,0.261,0.235,0.496,654,Luis Ordaz
331,1999,23,NL,10,11,9.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.111,0.2,0.111,0.311,645,Luis Ordaz
331,2000,24,AL,65,117,104.0,17.0,23.0,2.0,0.0,0.0,11.0,4.0,2.0,5.0,10.0,0.221,0.257,0.24,0.497,64,Luis Ordaz
331,2001,25,AL,28,63,56.0,8.0,14.0,3.0,0.0,0.0,4.0,0.0,0.0,3.0,8.0,0.25,0.295,0.304,0.599,465D,Luis Ordaz
331,2002,26,AL,33,111,94.0,11.0,21.0,2.0,0.0,0.0,4.0,2.0,3.0,12.0,13.0,0.223,0.308,0.245,0.553,456,Luis Ordaz
331,2006,30,AL,1,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,Luis Ordaz
309,1997,24,NL,114,418,364.0,40.0,100.0,23.0,5.0,8.0,44.0,2.0,2.0,39.0,57.0,0.275,0.35,0.431,0.781,56,Kevin Orie
309,1998,25,NL,112,425,379.0,47.0,83.0,22.0,1.0,8.0,38.0,2.0,1.0,32.0,59.0,0.219,0.291,0.346,0.636,5,Kevin Orie
309,1999,26,NL,77,267,240.0,26.0,61.0,16.0,0.0,6.0,29.0,1.0,0.0,22.0,43.0,0.254,0.322,0.396,0.718,53,Kevin Orie
309,2002,29,NL,13,36,32.0,4.0,9.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.281,0.306,0.375,0.681,5,Kevin Orie
398,2015,29,AL,86,251,241.0,31.0,60.0,14.0,6.0,7.0,27.0,3.0,3.0,5.0,53.0,0.249,0.269,0.444,0.713,978D,Paulo Orlando
398,2016,30,AL,9,30,30.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.267,0.267,0.267,0.533,98,Paulo Orlando
283,1972,21,AL,51,133,124.0,20.0,25.0,3.0,1.0,3.0,11.0,3.0,3.0,6.0,37.0,0.202,0.244,0.315,0.559,645,Jorge Orta
283,1973,22,AL,128,469,425.0,46.0,113.0,9.0,10.0,6.0,40.0,8.0,8.0,37.0,87.0,0.266,0.323,0.376,0.699,46,Jorge Orta
283,1974,23,AL,139,578,525.0,73.0,166.0,31.0,2.0,10.0,67.0,9.0,5.0,40.0,88.0,0.316,0.365,0.44,0.805,4D6,Jorge Orta
283,1975,24,AL,140,602,542.0,64.0,165.0,26.0,10.0,11.0,83.0,16.0,9.0,48.0,67.0,0.304,0.363,0.45,0.813,4D,Jorge Orta
283,1976,25,AL,158,688,636.0,74.0,174.0,29.0,8.0,14.0,72.0,24.0,8.0,38.0,77.0,0.274,0.316,0.41,0.726,75D9,Jorge Orta
283,1977,26,AL,144,621,564.0,71.0,159.0,27.0,8.0,11.0,84.0,4.0,4.0,46.0,49.0,0.282,0.334,0.417,0.751,4,Jorge Orta
283,1978,27,AL,117,477,420.0,45.0,115.0,19.0,2.0,13.0,53.0,1.0,2.0,42.0,39.0,0.274,0.34,0.421,0.762,4D,Jorge Orta
283,1979,28,AL,113,377,325.0,49.0,85.0,18.0,3.0,11.0,46.0,1.0,5.0,44.0,33.0,0.262,0.348,0.437,0.785,D4,Jorge Orta
283,1980,29,AL,129,564,481.0,78.0,140.0,18.0,3.0,10.0,64.0,6.0,5.0,71.0,44.0,0.291,0.379,0.403,0.782,9D8,Jorge Orta
283,1981,30,AL,88,370,338.0,50.0,92.0,14.0,3.0,5.0,34.0,4.0,3.0,21.0,43.0,0.272,0.312,0.376,0.688,98,Jorge Orta
283,1982,31,NL,86,129,115.0,13.0,25.0,5.0,0.0,2.0,8.0,0.0,1.0,12.0,13.0,0.217,0.295,0.313,0.608,97,Jorge Orta
283,1983,32,AL,103,268,245.0,30.0,58.0,6.0,3.0,10.0,38.0,1.0,2.0,19.0,29.0,0.237,0.287,0.408,0.695,D97,Jorge Orta
283,1984,33,AL,122,438,403.0,50.0,120.0,23.0,7.0,9.0,50.0,0.0,1.0,28.0,39.0,0.298,0.343,0.457,0.8,D794,Jorge Orta
283,1985,34,AL,110,330,300.0,32.0,80.0,21.0,1.0,4.0,45.0,2.0,1.0,22.0,28.0,0.267,0.317,0.383,0.7,D,Jorge Orta
283,1986,35,AL,106,361,336.0,35.0,93.0,14.0,2.0,9.0,46.0,0.0,3.0,23.0,34.0,0.277,0.321,0.411,0.732,D,Jorge Orta
283,1987,36,AL,21,53,50.0,3.0,9.0,4.0,0.0,2.0,4.0,0.0,0.0,3.0,8.0,0.18,0.226,0.38,0.606,D,Jorge Orta
482,1998,25,AL,3,5,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.2,0.2,0.4,9,Willis Otanez
482,1999,26,AL,71,226,207.0,28.0,49.0,11.0,0.0,7.0,24.0,0.0,0.0,15.0,46.0,0.237,0.293,0.391,0.685,53D,Willis Otanez
21,1967,20,NL,19,66,59.0,6.0,13.0,2.0,0.0,0.0,1.0,0.0,4.0,5.0,13.0,0.22,0.292,0.254,0.547,8975,Amos Otis
21,1969,22,NL,48,102,93.0,6.0,14.0,3.0,1.0,0.0,4.0,1.0,0.0,6.0,27.0,0.151,0.202,0.204,0.406,875,Amos Otis
21,1970,23,AL,159,700,620.0,91.0,176.0,36.0,9.0,11.0,58.0,33.0,2.0,68.0,67.0,0.284,0.353,0.424,0.777,8,Amos Otis
21,1971,24,AL,147,607,555.0,80.0,167.0,26.0,4.0,15.0,79.0,52.0,8.0,40.0,74.0,0.301,0.345,0.443,0.789,8,Amos Otis
21,1972,25,AL,143,605,540.0,75.0,158.0,28.0,2.0,11.0,54.0,28.0,12.0,50.0,59.0,0.293,0.352,0.413,0.765,8,Amos Otis
21,1973,26,AL,148,651,583.0,89.0,175.0,21.0,4.0,26.0,93.0,13.0,9.0,63.0,47.0,0.3,0.368,0.484,0.851,8D,Amos Otis
21,1974,27,AL,146,632,552.0,87.0,157.0,31.0,9.0,12.0,73.0,18.0,5.0,58.0,67.0,0.284,0.348,0.438,0.786,8D,Amos Otis
21,1975,28,AL,132,548,470.0,87.0,116.0,26.0,6.0,9.0,46.0,39.0,11.0,66.0,48.0,0.247,0.342,0.385,0.727,8,Amos Otis
21,1976,29,AL,153,665,592.0,93.0,165.0,40.0,2.0,18.0,86.0,26.0,7.0,55.0,100.0,0.279,0.341,0.444,0.785,8D,Amos Otis
21,1977,30,AL,142,561,478.0,85.0,120.0,20.0,8.0,17.0,78.0,23.0,7.0,71.0,88.0,0.251,0.342,0.433,0.775,8,Amos Otis
21,1978,31,AL,141,567,486.0,74.0,145.0,30.0,7.0,22.0,96.0,32.0,8.0,66.0,54.0,0.298,0.38,0.525,0.905,8D,Amos Otis
21,1979,32,AL,151,660,577.0,100.0,170.0,28.0,2.0,18.0,90.0,30.0,5.0,68.0,92.0,0.295,0.369,0.444,0.813,8D,Amos Otis
21,1980,33,AL,107,448,394.0,56.0,99.0,16.0,3.0,10.0,53.0,16.0,1.0,39.0,70.0,0.251,0.316,0.383,0.699,8,Amos Otis
21,1981,34,AL,99,417,372.0,49.0,100.0,22.0,3.0,9.0,57.0,16.0,7.0,31.0,59.0,0.269,0.321,0.417,0.738,87D9,Amos Otis
21,1982,35,AL,125,525,475.0,73.0,136.0,25.0,3.0,11.0,88.0,9.0,5.0,37.0,65.0,0.286,0.335,0.421,0.756,8,Amos Otis
21,1983,36,AL,98,384,356.0,35.0,93.0,16.0,3.0,4.0,41.0,5.0,2.0,27.0,63.0,0.261,0.313,0.357,0.669,89D,Amos Otis
21,1984,37,NL,40,109,97.0,6.0,16.0,4.0,0.0,0.0,10.0,0.0,0.0,7.0,15.0,0.165,0.213,0.206,0.419,7,Amos Otis
404,1986,24,NL,10,26,23.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.174,0.269,0.174,0.443,2,Phil Ouellette
147,1983,25,NL,16,26,22.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,7.0,0.091,0.16,0.182,0.342,65,Dave Owen
147,1984,26,NL,47,104,93.0,8.0,18.0,2.0,2.0,1.0,10.0,1.0,2.0,8.0,15.0,0.194,0.269,0.29,0.56,654,Dave Owen
147,1985,27,NL,22,20,19.0,6.0,7.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,5.0,0.368,0.4,0.368,0.768,564,Dave Owen
147,1988,30,AL,7,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6,Dave Owen
119,2013,21,NL,20,61,55.0,5.0,16.0,5.0,0.0,0.0,5.0,2.0,0.0,6.0,10.0,0.291,0.361,0.382,0.742,64,Chris Owings
119,2014,22,NL,91,332,310.0,34.0,81.0,15.0,6.0,6.0,26.0,8.0,1.0,16.0,67.0,0.261,0.3,0.406,0.706,64,Chris Owings
119,2015,23,NL,147,552,515.0,59.0,117.0,27.0,5.0,4.0,43.0,16.0,4.0,26.0,144.0,0.227,0.264,0.322,0.587,46,Chris Owings
119,2016,24,NL,23,75,69.0,10.0,20.0,3.0,2.0,0.0,6.0,5.0,0.0,5.0,16.0,0.29,0.338,0.391,0.729,864,Chris Owings
337,2013,22,NL,70,291,275.0,31.0,73.0,17.0,4.0,3.0,32.0,5.0,1.0,13.0,57.0,0.265,0.303,0.389,0.693,98,Marcell Ozuna
337,2014,23,NL,153,612,565.0,72.0,152.0,26.0,5.0,23.0,85.0,3.0,1.0,41.0,164.0,0.269,0.317,0.455,0.772,879,Marcell Ozuna
337,2015,24,NL,123,494,459.0,47.0,119.0,27.0,0.0,10.0,44.0,2.0,3.0,30.0,110.0,0.259,0.308,0.383,0.691,89,Marcell Ozuna
337,2016,25,NL,22,91,83.0,9.0,19.0,2.0,2.0,3.0,10.0,0.0,1.0,8.0,23.0,0.229,0.297,0.41,0.706,8,Marcell Ozuna
155,1969,24,AL,12,30,27.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.111,0.172,0.148,0.321,2,Dennis Paepke
155,1971,26,AL,60,161,152.0,11.0,31.0,6.0,0.0,2.0,14.0,0.0,0.0,8.0,29.0,0.204,0.242,0.283,0.525,297,Dennis Paepke
155,1972,27,AL,2,7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.143,0.0,0.143,2,Dennis Paepke
155,1974,29,AL,6,13,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.167,0.231,0.167,0.397,29,Dennis Paepke
31,1943,22,NL,13,61,58.0,7.0,22.0,3.0,0.0,0.0,10.0,1.0,,2.0,5.0,0.379,0.4,0.431,0.831,8O,Andy Pafko
31,1944,23,NL,128,512,469.0,47.0,126.0,16.0,2.0,6.0,62.0,2.0,,28.0,23.0,0.269,0.315,0.35,0.665,O89,Andy Pafko
31,1945,24,NL,144,608,534.0,64.0,159.0,24.0,12.0,12.0,110.0,5.0,,45.0,36.0,0.298,0.361,0.455,0.816,8O,Andy Pafko
31,1946,25,NL,65,273,234.0,18.0,66.0,6.0,4.0,3.0,39.0,4.0,,27.0,15.0,0.282,0.366,0.38,0.746,8O,Andy Pafko
31,1947,26,NL,129,550,513.0,68.0,155.0,25.0,7.0,13.0,66.0,4.0,,31.0,39.0,0.302,0.346,0.454,0.8,8O,Andy Pafko
31,1948,27,NL,142,606,548.0,82.0,171.0,30.0,2.0,26.0,101.0,3.0,,50.0,50.0,0.312,0.375,0.516,0.891,5,Andy Pafko
31,1949,28,NL,144,592,519.0,79.0,146.0,29.0,2.0,18.0,69.0,4.0,,63.0,33.0,0.281,0.369,0.449,0.818,O8597,Andy Pafko
31,1950,29,NL,146,595,514.0,95.0,156.0,24.0,8.0,36.0,92.0,4.0,,69.0,32.0,0.304,0.397,0.591,0.989,O89,Andy Pafko
31,1951,30,NL,133,519,455.0,68.0,116.0,16.0,3.0,30.0,93.0,2.0,5.0,52.0,37.0,0.255,0.347,0.501,0.848,78,Andy Pafko
31,1952,31,NL,150,624,551.0,76.0,158.0,17.0,5.0,19.0,85.0,4.0,3.0,64.0,48.0,0.287,0.366,0.439,0.805,O7958,Andy Pafko
